Information and diagnostics 
=========================== 
Total iter:                       10 
Thin:                             1 
Num chains:                       3 
Max Rhat:                         Inf 
Min n.eff:                        0 


Model summary 
============= 
                        mean           sd          2.5%          50%        97.5%   Rhat n.eff
mean.phi[3, 14]  0.783452045 2.186675e-01  0.3335349322  0.839426047  0.995505242   1.52     9
mean.phi[4, 14]  0.785560915 1.039640e-01  0.6700280278  0.753489887  0.943027789   1.01     8
mean.phi[5, 14]  0.661011744 2.404561e-01  0.1725923569  0.756677164  0.875210810   1.27    13
mean.phi[1, 15]  0.822647587 2.592870e-01  0.2730130525  0.957602486  0.989250072   1.15    13
mean.phi[2, 15]  0.902628491 9.791164e-02  0.6232932579  0.933991384  0.976909165   1.68    12
mean.phi[3, 15]  0.784458318 2.420589e-01  0.2317222905  0.880264046  0.979608017   1.50    15
mean.phi[4, 15]  0.811475922 1.718440e-01  0.4727795693  0.906331915  0.975879172   1.74    14
mean.phi[5, 15]  0.832778024 1.901913e-01  0.2209995890  0.885311170  0.982497611   1.13    23
mean.phi[1, 16]  0.842536621 2.118492e-01  0.3599878546  0.978453798  0.999098172   1.15     7
mean.phi[2, 16]  0.828178864 1.198123e-01  0.5724376937  0.809454374  0.976068624   5.98     6
mean.phi[3, 16]  0.714037220 1.852300e-01  0.2329733521  0.741035229  0.937408063   1.78    16
mean.phi[4, 16]  0.772966039 1.049136e-01  0.6023094871  0.764328159  0.957534707   2.54     7
mean.phi[5, 16]  0.466447633 1.748847e-01  0.1918040176  0.507171970  0.792346662   1.34    22
mean.rO[1]       0.144041837 1.579593e-01  0.0021053683  0.120148638  0.548072808   1.95    30
mean.rO[2]       0.170993332 1.824249e-01  0.0048653604  0.113381503  0.608438580   4.69    15
mean.rO[3]       0.785293868 1.256319e-01  0.5572210290  0.819882187  0.976268878   1.76    23
mean.rO[4]       0.908367830 1.030209e-01  0.6922188128  0.952776923  0.988562395   2.71    23
mean.rO[5]       0.803404680 1.493163e-01  0.4353749035  0.842347909  0.959404421   1.85    62
mean.rO[6]       0.793073909 2.269830e-01  0.2129266698  0.900719929  0.976472815   2.70    15
mean.rO[7]       0.815101220 1.949049e-01  0.3051159603  0.880664169  0.963136069   2.39    22
mean.rO[8]       0.801354981 1.350732e-01  0.5003618646  0.787907323  0.967991785   2.95    16
mean.rO[9]       0.877885597 1.682458e-01  0.3727066691  0.936565054  0.997057127   3.11    30
mean.rO[10]      0.915445762 1.376697e-01  0.4685884198  0.955273185  0.997543219   1.71    20
mean.rO[11]      0.838466680 1.651187e-01  0.4177075639  0.907911187  0.983210795   2.06    25
mean.rO[12]      0.736302044 1.792391e-01  0.3809734499  0.784367165  0.930766716   1.43    22
mean.rO[13]      0.274867718 1.900735e-01  0.0588650988  0.217788549  0.702515274   2.07    15
mean.rO[14]      0.115212673 1.076647e-01  0.0039812111  0.116684288  0.348038408   2.36    23
mean.rO[15]      0.588259088 2.344891e-01  0.1054718805  0.686320053  0.894185902   1.53    14
mean.rO[16]      0.483262620 2.048601e-01  0.1260330391  0.549320182  0.741880081   1.77    16
mean.rO[17]      0.053890665 6.089422e-02  0.0080894971  0.034298476  0.201665613   1.80    30
mean.rR[1]       0.367300593 2.464523e-01  0.0714210912  0.241154502  0.885372071   1.08   191
mean.rR[2]       0.434422072 1.913852e-01  0.2172566566  0.404729117  0.773469811   2.18    30
mean.rR[3]       0.716005868 1.287231e-01  0.5388404640  0.705676011  0.946095370   3.45    30
mean.rR[4]       0.807833347 1.441069e-01  0.4683512518  0.829113601  0.967767190   3.05    22
mean.rR[5]       0.848437976 1.360496e-01  0.5563411621  0.920948286  0.987946762   3.39    23
mean.rR[6]       0.782111564 1.253669e-01  0.5038626370  0.752769653  0.962235999   3.66    20
mean.rR[7]       0.650254898 1.353358e-01  0.3921032640  0.654092210  0.893513612   3.60    15
mean.rR[8]       0.667712357 1.848714e-01  0.3149533485  0.726602469  0.930263464   1.29    21
mean.rR[9]       0.857724534 8.803833e-02  0.6882276718  0.839730117  0.969844623   2.17    30
mean.rR[10]      0.845986532 1.197933e-01  0.5947304895  0.836846006  0.994847932   3.66    17
mean.rR[11]      0.831559828 1.086709e-01  0.5931945076  0.818449905  0.965488906   1.87    30
mean.rR[12]      0.674414428 1.177240e-01  0.4814714345  0.646699660  0.881169643   4.32    16
mean.rR[13]      0.395965651 2.370461e-01  0.0338443897  0.392359604  0.736647874   5.05    16
mean.rR[14]      0.622527460 2.583694e-01  0.2370778121  0.728726955  0.946253857   3.34    30
mean.rR[15]      0.638395173 2.236771e-01  0.3783678354  0.555506244  0.987461770   2.62    15
mean.rR[16]      0.519824200 1.159640e-01  0.3540017051  0.482759703  0.768731462   1.15    23
mean.rR[17]      0.299938212 1.869299e-01  0.0417059881  0.278396147  0.644017827   1.68    22
mu.M[1]          0.184246485 6.370120e-02  0.0592718248  0.217272191  0.217310030  29.29    14
mu.M[2]          0.119673860 2.009216e-04  0.1192787712  0.119772632  0.119772632    Inf     2
mu.M[3]          0.088211070 6.800868e-03  0.0760906511  0.091899893  0.091899893    Inf     2
mu.M[4]          0.020584463 0.000000e+00  0.0205844634  0.020584463  0.020584463    NaN     0
mu.M[5]          0.243941266 1.356940e-01  0.0649025259  0.335972584  0.364117644   3.66    20
mu.R[1]          0.004584232 3.785960e-03  0.0038930138  0.003893014  0.009595567   1.28    10
mu.R[2]          0.338022952 2.352722e-01  0.0027813100  0.255004758  0.689657679  14.32     5
mu.R[3]          0.211318085 1.189082e-01  0.1263779503  0.126377950  0.457462186   2.48    12
mu.R[4]          0.260451109 6.187014e-02  0.1965495767  0.238413331  0.395413402   3.39    13
mu.R[5]          0.068596992 4.539758e-02  0.0321638159  0.032163816  0.124460174   3.22     5
mu.phi[1]        0.630239617 2.594839e-01  0.2413734047  0.656014839  0.923761603   1.85     5
mu.phi[2]        0.760392668 1.118997e-01  0.6145769184  0.810359745  0.885252376    Inf     3
mu.phi[3]        0.441247443 1.987089e-01  0.2073136652  0.418220929  0.693981484   4.35    17
mu.phi[4]        0.569988684 5.078252e-02  0.5349650382  0.534965038  0.650939213   1.50    10
mu.phi[5]        0.475833715 2.267955e-01  0.1740334256  0.438854061  0.749814777   3.31    12
mu.rO            0.500325634 2.435600e-01  0.1877839302  0.662206658  0.729664043  11.92    20
mu.rR            0.623935754 7.583420e-02  0.5712141660  0.571214166  0.729378929    Inf     0
sigma.M          0.594855382 2.332592e-01  0.3231497519  0.569626285  1.147009606   4.04     5
sigma.R          0.587853177 4.607661e-02  0.5079299104  0.604102166  0.627098673    Inf     5
sigma.phi        1.512797469 5.994771e-01  0.5295780135  1.487098474  2.487027534   3.82    13
sigma.rO         1.111070850 4.607643e-01  0.4850421137  1.001359479  1.813948331   3.02     7
sigma.rR         1.058667133 6.981587e-01  0.1262596172  1.354970353  1.879558752   7.76     4
veg[1]          -0.402713277 4.124036e-01 -0.9606818332 -0.376528736  0.463506961   1.36    30
veg[2]           1.786000000 0.000000e+00  1.7860000000  1.786000000  1.786000000    NaN     0
veg[3]           2.190000000 0.000000e+00  2.1900000000  2.190000000  2.190000000    NaN     0
veg[4]           1.651000000 0.000000e+00  1.6510000000  1.651000000  1.651000000    NaN     0
veg[5]          -0.549000000 0.000000e+00 -0.5490000000 -0.549000000 -0.549000000    NaN     0
veg[6]          -0.447000000 0.000000e+00 -0.4470000000 -0.447000000 -0.447000000    NaN     0
veg[7]          -0.953000000 0.000000e+00 -0.9530000000 -0.953000000 -0.953000000    NaN     0
veg[8]          -0.518000000 0.000000e+00 -0.5180000000 -0.518000000 -0.518000000    NaN     0
veg[9]          -0.537000000 0.000000e+00 -0.5370000000 -0.537000000 -0.537000000    NaN     0
veg[10]         -0.664000000 0.000000e+00 -0.6640000000 -0.664000000 -0.664000000    NaN     0
veg[11]         -0.509000000 0.000000e+00 -0.5090000000 -0.509000000 -0.509000000    NaN     0
veg[12]         -0.377000000 0.000000e+00 -0.3770000000 -0.377000000 -0.377000000    NaN     0
veg[13]          0.075000000 0.000000e+00  0.0750000000  0.075000000  0.075000000    NaN     0
veg[14]         -0.243000000 0.000000e+00 -0.2430000000 -0.243000000 -0.243000000    NaN     0
veg[15]         -0.510000000 0.000000e+00 -0.5100000000 -0.510000000 -0.510000000    NaN     0
veg[16]         -0.394000000 0.000000e+00 -0.3940000000 -0.394000000 -0.394000000    NaN     0
veg[17]         -0.062439360 1.183072e+00 -2.2599451588  0.048057654  1.777148281   1.19    30
